Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalesRep,Mobile,Gender,Bonus
1221,CA-2014-110184,7/12/2014,7/16/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9,0.0,44.955,SalesRep_128,03673142660,Female,4.995
1222,CA-2014-110184,7/12/2014,7/16/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.936,8,0.2,28.7928,SalesRep_100,03830022605,Male,5.118720000000001
1223,CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0.0,20.4822,SalesRep_110,03440140799,Female,2.2758000000000003
1224,CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0.0,34.386,SalesRep_129,03549304274,Female,1.5630000000000002
1225,CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048,SalesRep_185,03503666204,Male,0.03456
1226,CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4,0.0,19.8744,SalesRep_177,03796977121,Female,0.8112
1227,CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0.0,3.6588,SalesRep_120,03540863149,Male,3.6588
1228,CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0.0,11.6316,SalesRep_99,03184152782,Male,3.8772
1229,CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,7.4872,SalesRep_143,03964460852,Female,0.3056
1230,CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,0.0,2.9682,SalesRep_63,03518588146,Female,0.1746
1231,CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0.0,1.7608,SalesRep_9,03184152782,Female,0.11359999999999999
1232,CA-2015-132570,10/31/2015,11/2/2015,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2,0.0,0.7228,SalesRep_200,03175836546,Male,0.0556
1233,CA-2015-132570,10/31/2015,11/2/2015,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0.0,35.982,SalesRep_139,03743640838,Male,1.5992
1234,CA-2016-153682,5/30/2016,6/1/2016,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,0.4,69.999,SalesRep_182,03964460852,Female,16.799760000000003
1235,CA-2016-144344,10/28/2016,10/28/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862,SalesRep_154,03374779665,Male,0.95904
1236,CA-2016-144344,10/28/2016,10/28/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5,0.7,-29.94,SalesRep_11,03175836546,Female,0.7484999999999999
1237,CA-2016-144344,10/28/2016,10/28/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.2,0.0,SalesRep_197,03888365340,Female,1.27936
1238,CA-2016-144344,10/28/2016,10/28/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,SalesRep_32,03251494003,Female,3.30096
1239,CA-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,SalesRep_21,03346830517,Female,0.247
1240,CA-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0.0,10.6522,SalesRep_100,03372652291,Female,0.8194
1241,CA-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0.0,10.7912,SalesRep_85,03361980657,Female,0.45920000000000005
1242,CA-2016-128727,8/29/2016,9/4/2016,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4,0.0,5.5,SalesRep_53,03263318649,Male,0.44
1243,US-2016-162859,2/15/2016,2/22/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,SalesRep_93,03431960330,Male,7.96704
1244,US-2016-162859,2/15/2016,2/22/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4,0.0,3.5752,SalesRep_185,03768231324,Male,0.17440000000000003
1245,CA-2017-133641,5/14/2017,5/21/2017,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0.0,23.8581,SalesRep_57,03612695654,Male,0.9738
1246,CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586,SalesRep_102,03830022605,Female,15.29376
1247,CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068,SalesRep_70,03544194876,Female,72.21696
1248,CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988,SalesRep_56,03757187391,Male,5.09949
1249,CA-2017-115602,12/18/2017,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6,0.0,17.469,SalesRep_59,03576897862,Male,0.7764
1250,CA-2017-115602,12/18/2017,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702,SalesRep_154,03176915293,Male,22.838760000000004
1251,CA-2017-115602,12/18/2017,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.0,511.368,SalesRep_101,03894936311,Female,34.0912
1252,CA-2017-115602,12/18/2017,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,0.0,1.376,SalesRep_10,03888365340,Female,0.064
1253,CA-2015-154956,7/4/2015,7/9/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0.0,285.9896,SalesRep_85,03128906503,Female,21.999200000000002
1254,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5904,SalesRep_196,03321910700,Female,0.10496000000000001
1255,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379,SalesRep_148,03186495987,Male,0.7182
1256,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,SalesRep_60,03667084433,Female,0.13392
1257,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,SalesRep_173,03243872884,Female,0.87744
1258,US-2016-168620,12/24/2016,12/28/2016,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3,0.7,-20.4468,SalesRep_24,03206226330,Male,0.55764
1259,US-2016-168620,12/24/2016,12/28/2016,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542,SalesRep_174,03653791836,Male,10.80096
1260,US-2016-168620,12/24/2016,12/28/2016,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704,SalesRep_65,03954654381,Female,5.1136
1261,CA-2017-117079,10/23/2017,10/27/2017,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985,SalesRep_68,03960638165,Male,17.2776
1262,US-2016-144393,10/28/2016,11/4/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928,SalesRep_121,03123508704,Female,0.35232
1263,CA-2017-105053,7/7/2017,7/9/2017,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336,SalesRep_164,03647640150,Female,0.34944000000000003
1264,CA-2016-155992,10/1/2016,10/2/2016,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0.0,18.873,SalesRep_152,03549304274,Male,1.3980000000000001
1265,CA-2016-155992,10/1/2016,10/2/2016,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0.0,10.881,SalesRep_72,03472870978,Female,0.8370000000000001
1266,CA-2017-110380,9/2/2017,9/7/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0.0,1.7739,SalesRep_66,03581301662,Male,0.13140000000000002
1267,US-2014-167738,12/24/2014,12/29/2014,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,1,0.0,41.4294,SalesRep_150,03632574332,Male,2.8572
1268,US-2014-167738,12/24/2014,12/29/2014,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267,SalesRep_25,03374779665,Male,5.84544
1269,CA-2017-121412,9/23/2017,9/27/2017,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,SalesRep_24,03372652291,Male,0.58656
1270,CA-2017-100426,6/4/2017,6/8/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5    x 11 ",12.48,2,0.0,5.616,SalesRep_143,03150327535,Male,0.24960000000000002
1271,US-2016-103646,4/21/2016,4/26/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,0.2,-12.792,SalesRep_73,03860276683,Male,2.04672
1272,US-2016-103646,4/21/2016,4/26/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,0.8,-126.8592,SalesRep_12,03251494003,Male,0.97584
1273,US-2016-103646,4/21/2016,4/26/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272,SalesRep_96,03319543318,Female,0.89696
1274,CA-2016-119186,5/26/2016,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,SalesRep_187,03118254242,Female,0.20736000000000002
1275,CA-2016-119186,5/26/2016,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784,SalesRep_129,03201603723,Male,7.7686
1276,CA-2016-119186,5/26/2016,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026,SalesRep_109,03188767776,Female,0.28704
1277,CA-2016-119186,5/26/2016,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991,SalesRep_43,03216505413,Male,1.2798399999999999
1278,CA-2016-148698,5/2/2016,5/7/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,SalesRep_1,03361385917,Female,1.7270400000000001
1279,CA-2014-163293,9/8/2014,9/11/2014,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0.0,12.8583,SalesRep_41,03378023894,Male,0.6594
1280,CA-2014-163293,9/8/2014,9/11/2014,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0.0,30.1968,SalesRep_177,03917735397,Male,1.6776
1281,CA-2016-160815,9/5/2016,9/6/2016,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0.0,80.736,SalesRep_9,03601894077,Female,5.568
1282,CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.914,SalesRep_69,03363578616,Female,0.3024
1283,CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363,SalesRep_45,03782240939,Male,0.3486
1284,CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.074,SalesRep_123,03263318649,Female,5.0328
1285,US-2015-149692,12/6/2015,12/12/2015,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851,SalesRep_152,03673161670,Male,0.055439999999999996
1286,CA-2016-119445,6/26/2016,7/3/2016,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043,SalesRep_200,03649564388,Female,0.298
1287,CA-2015-124268,7/4/2015,7/8/2015,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0.0,4.4892,SalesRep_161,03186495987,Male,0.30960000000000004
1288,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,SalesRep_3,03614516043,Male,0.7976000000000001
1289,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148,SalesRep_159,03503708625,Male,0.24384
1290,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0.0,7.4952,SalesRep_72,03653791836,Female,0.4164
1291,CA-2016-163384,11/10/2016,11/12/2016,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,SalesRep_146,03930787052,Female,0.26432
1292,CA-2016-163384,11/10/2016,11/12/2016,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5,0.0,15.552,SalesRep_132,03975862184,Male,0.648
1293,CA-2015-101707,8/27/2015,9/1/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,0.0,9.2232,SalesRep_187,03894936311,Female,0.6587999999999999
